Date,Actual,Forecast
2019-01-01,1.0,1.0
2019-01-02,1.0259890422813662,1.0015657269982159
2019-01-03,0.9982363019941869,1.0082399602006327
2019-01-04,1.0036938820907602,1.0078377007976103
2019-01-05,1.0004356840964443,1.0124183841456007
2019-01-06,1.060650796052457,1.0105730460498756
2019-01-07,1.0472817288737677,1.02543296989265
2019-01-08,1.0487386249863273,1.0384144574406617
2019-01-09,1.0498960240126156,1.047078201567384
2019-01-10,0.9571758549069691,1.050320674623197
2019-01-11,0.9593719974861301,1.0290237438986745
2019-01-12,0.9525905958041951,1.011779921019038
2019-01-13,0.9244008374992965,0.9971107042089427
2019-01-14,0.964233886453318,0.9802661493728451
2019-01-15,0.9446224488279215,0.973156563999048
2019-01-16,0.9509529851189013,0.9615404621313609
2019-01-17,0.9570820357772931,0.9570411496357073
2019-01-18,0.9516899448633169,0.953666851823699
2019-01-19,0.970092087572821,0.952888770049116
2019-01-20,0.9369051425714114,0.9539517541697305
2019-01-21,0.930405579398869,0.9433540151235934
2019-01-22,0.9378322813776079,0.9413067947764503
2019-01-23,0.9327707488595925,0.9380795953557571
2019-01-24,0.9368665858945575,0.9350338421936001
2019-01-25,0.936580491541097,0.9296374718593422
2019-01-26,0.9372815624512086,0.9270931404820301
2019-01-27,0.9324696637718034,0.9269195782161292
2019-01-28,0.9029354398618108,0.9218966863540125
2019-01-29,0.8971247517477227,0.9136330074329291
2019-01-30,0.9070283549739828,0.9035928413283063
2019-01-31,0.8996421787939802,0.8995156041258034
2019-02-01,0.9074872238925881,0.8934551290378829
2019-02-02,0.9161031484480334,0.897669585928384
2019-02-03,0.9012606699409987,0.8992392037243523
2019-02-04,0.8999963666525271,0.8933762803204218
2019-02-05,0.9018705260439236,0.8932683470611803
2019-02-06,0.8881878603254845,0.8886041977962224
2019-02-07,0.8844683161301953,0.8845565017045951
2019-02-08,0.9540161765268221,0.874781253156352
2019-02-09,0.9551670329868568,0.8863325643872819
2019-02-10,0.9601064164281171,0.8983629196673826
2019-02-11,0.9492420087634816,0.9101749941284217
2019-02-12,0.9505683711512719,0.9148981065453881
2019-02-13,0.9449854659749078,0.9179940013581289
2019-02-14,0.9410334383574017,0.9181196774281445
2019-02-15,0.9420559207747313,0.9135158822940318
2019-02-16,0.9443914898871617,0.911475774635573
2019-02-17,0.9558519698015469,0.9107969685191437
2019-02-18,1.0187833901139156,0.9173490249382108
2019-02-19,1.0269478140777986,0.9372384389035624
2019-02-20,1.0406659875101776,0.9479821751945661
2019-02-21,1.0287752227045088,0.9641935660504198
2019-02-22,1.0421505783692089,0.9711192176119563
2019-02-23,1.0777950509996215,0.9784224606470806
2019-02-24,0.9913900463302618,0.9963657803999147
2019-02-25,1.0101928100626956,0.9883891361114681
2019-02-26,1.002819782535261,0.9883332242058446
2019-02-27,1.0019584505119654,0.9816068623456156
2019-02-28,1.0029310061615728,0.97745160267076
2019-03-01,1.0041794294348658,0.9764202554098966
2019-03-02,1.0054364279163552,0.9782730574912964
2019-03-03,1.0009511493891465,0.976302379690918
2019-03-04,0.9786750452167552,0.9741711441847598
2019-03-05,1.0137517120244364,0.9636567881660805
2019-03-06,1.0157206433464196,0.9642453023648849
2019-03-07,1.0176828415419672,0.9703052388874933
2019-03-08,1.0149892733673471,0.9775978457234566
2019-03-09,1.03116770579134,0.9789390498752547
2019-03-10,1.0281200132782335,0.9874731757769113
2019-03-11,1.0160548859059022,0.9917476108796128
2019-03-12,1.0170771142429889,0.9887916191984151
2019-03-13,1.016442548836446,0.9895092100954895
2019-03-14,1.0210351762662628,0.9938460614266185
2019-03-15,1.0305426048738435,0.9946310339032611
2019-03-16,1.0533900719923663,1.0027585827229417
2019-03-17,1.0472767107889713,1.0028807101121182
2019-03-18,1.0491703708390072,1.009972787775588
2019-03-19,1.0592348068589978,1.0140216322344917
2019-03-20,1.063472103069175,1.0184833478561972
2019-03-21,1.0483428950080729,1.0238460903202442
2019-03-22,1.0469486931954388,1.017091785435387
2019-03-23,1.0500339260644278,1.015751465041967
2019-03-24,1.0464803597877872,1.017258519865068
2019-03-25,1.0311044398108677,1.0213141937328822
2019-03-26,1.0368310273645691,1.0149966900877714
2019-03-27,1.0633653893671737,1.0106112464483856
2019-03-28,1.0586928537009772,1.014761674292188
2019-03-29,1.0663075750594326,1.0206449060407992
2019-03-30,1.0684633188799788,1.0258744951668852
2019-03-31,1.0681365716876607,1.0277634881591744
2019-04-01,1.081868465453154,1.0319579106524583
2019-04-02,1.2696377031705022,1.0377613698595445
2019-04-03,1.2938717496943732,1.0920996039084532
2019-04-04,1.2808047839244447,1.1341181105043145
2019-04-05,1.3104344784856918,1.1629550693541892
2019-04-06,1.316454020559411,1.1912080140362309
2019-04-07,1.3526394935469335,1.2091279405919118
2019-04-08,1.3762829305462763,1.2367199178613502
2019-04-09,1.354216569614366,1.2633018142431343
2019-04-10,1.3853321254358588,1.2764606768753923
2019-04-11,1.3176691593208893,1.2931884007840206
2019-04-12,1.324186952750857,1.2824899820004734
2019-04-13,1.3260205228234565,1.2789662157977155
2019-04-14,1.344528489954112,1.2767545416671817
2019-04-15,1.3183509836526042,1.2778080403349854
2019-04-16,1.3621783010645072,1.2733381342622319
2019-04-17,1.3664396078576349,1.2837244990412364
2019-04-18,1.3785242994086664,1.298915116757526
2019-04-19,1.3799362233182397,1.308294928915617
2019-04-20,1.3888014641119915,1.316044538549992
2019-04-21,1.3827250080638718,1.322934064932253
2019-04-22,1.404796958761125,1.3185727225029371
2019-04-23,1.4498070197035418,1.3268661876203631
