Date,w_k,rolling_min,rolling_max,min_max_threshold,max_min_threshold
2019-01-04,1.0605925176613595,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-07,0.9735818077176379,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-08,1.0026661592390371,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-09,0.9944565061797855,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-10,1.0004186576543033,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-11,0.995356265711392,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-14,0.9948880248030721,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-15,1.0160636689345561,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-16,0.9915904613203561,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-17,1.0053575105833263,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-18,1.005549524008083,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-22,0.9730153804573997,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-23,1.0165951617241697,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-24,0.9991746309960622,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-25,1.007103196457466,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-28,0.9838019784942992,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-29,1.006441123299795,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-30,1.0170303078247722,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-01-31,0.993154576308073,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-02-01,0.992366839448024,0.9730153804573997,1.0605925176613595,1.0518348039409635,0.9817730941777957
2019-02-04,1.0058723495716646,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-05,0.997946101462052,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-06,0.9930996314784997,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-07,0.9928513962105655,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-08,1.0101281113885523,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-11,1.000032879778334,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-12,1.0121724900948974,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-13,0.9902593293585129,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-14,0.9943414751251927,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-15,1.0135663673069912,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-19,0.9907209353615031,0.9730153804573997,1.0170303078247722,1.012628815088035,0.977416873194137
2019-02-20,1.0002779508553314,0.9838019784942992,1.0170303078247722,1.013707474891725,0.9871248114273465
2019-02-21,0.9947058607271849,0.9838019784942992,1.0170303078247722,1.013707474891725,0.9871248114273465
2019-02-22,1.0099727073078222,0.9838019784942992,1.0170303078247722,1.013707474891725,0.9871248114273465
2019-02-25,0.9948537532895352,0.9838019784942992,1.0170303078247722,1.013707474891725,0.9871248114273465
2019-02-26,0.997980168488026,0.9902593293585129,1.0170303078247722,1.0143532099781463,0.9929364272051389
2019-02-27,1.0002466026379748,0.9902593293585129,1.0170303078247722,1.0143532099781463,0.9929364272051389
2019-02-28,0.997717299170527,0.9902593293585129,1.0135663673069912,1.0112356635121433,0.9925900331533607
2019-03-01,1.0097483730176704,0.9902593293585129,1.0135663673069912,1.0112356635121433,0.9925900331533607
2019-03-04,0.9892979152196304,0.9892979152196304,1.0135663673069912,1.011139522098255,0.9917247604283664
2019-03-05,1.0027597349824309,0.9892979152196304,1.0135663673069912,1.011139522098255,0.9917247604283664
2019-03-06,0.9946013253919936,0.9892979152196304,1.0135663673069912,1.011139522098255,0.9917247604283664
2019-03-07,0.998387863356403,0.9892979152196304,1.0135663673069912,1.011139522098255,0.9917247604283664
2019-03-08,1.0060431335059812,0.9892979152196304,1.0135663673069912,1.011139522098255,0.9917247604283664
2019-03-11,1.0168336147453352,0.9892979152196304,1.0168336147453352,1.0140800447927647,0.9920514851722009
2019-03-12,0.988456572724582,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-13,1.003984498118392,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-14,0.9922363479547295,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-15,1.005858010166231,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-18,0.9987273878489933,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-19,0.9961776569431176,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-20,0.9971858405305378,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-21,1.0138375773752237,0.988456572724582,1.0168336147453352,1.0139959105432599,0.9912942769266573
2019-03-22,0.9704932392722069,0.9704932392722069,1.0168336147453352,1.0121995771980223,0.9751272768195197
