Date,Actual,Forecast
2019-01-01,1.0,1.0
2019-01-02,0.9972720901318016,1.0015657269982159
2019-01-03,0.9847771219845576,0.9988244416339357
2019-01-04,0.9911263062720871,0.9899148621454202
2019-01-07,0.9928113870218496,0.9983686123056073
2019-01-08,0.9988404827218027,0.999641948466318
2019-01-09,0.9967808589099085,1.0043372358517464
2019-01-10,1.0053845621668358,1.00844192342628
2019-01-11,1.0014847920062075,1.0180987068948526
2019-01-14,0.997134968578731,1.0143912258245755
2019-01-15,0.9982445951859548,1.0120576290063776
2019-01-16,0.9933668226623135,1.010897195270246
2019-01-17,0.9917363001099151,1.005300335522399
2019-01-18,0.9912618719830276,1.0040325927236786
2019-01-21,0.9889072605032568,0.9972821919422057
2019-01-22,0.9892332612909278,0.9897787809016443
2019-01-23,0.9887723171291684,0.987975380952462
2019-01-24,0.990877993868115,0.9844332768764104
2019-01-25,0.9843760258834046,0.9871169326756237
2019-01-28,0.9930380213588083,0.9791091103302506
2019-01-29,0.9945135820350436,0.9811871917259629
2019-01-30,0.9949798160600456,0.9879755279502758
2019-01-31,0.9995289947257989,0.9880150746587062
2019-02-01,0.9962101760165691,0.992153246112443
2019-02-04,0.9967122981333733,0.9855525626716214
2019-02-05,0.9950595788999179,0.9839465855632304
2019-02-06,0.9927661638772665,0.982925721531617
2019-02-07,0.9889408666932681,0.9772518613209104
2019-02-08,0.9865748457045429,0.9748971495419478
2019-02-11,0.9853124354001382,0.9705446662479793
2019-02-12,0.9813782292670293,0.9682157966689736
2019-02-13,0.9862170020146082,0.9629022012831173
2019-02-14,0.9801511884403834,0.9720172757333371
2019-02-15,0.9827971572897272,0.9674700486647696
2019-02-18,0.9830303261636325,0.9657478979109589
2019-02-19,0.984242430905829,0.968681340029131
2019-02-20,0.986944098903432,0.9660343004166714
2019-02-21,0.9872352488273877,0.969076531949936
2019-02-22,0.986944098903432,0.9637271576929439
2019-02-25,0.9868769902462182,0.9595604762308081
2019-02-26,0.9890758100673566,0.9600781416885968
2019-02-27,0.991306991404802,0.9641107981787338
2019-02-28,0.9901789021376337,0.9667488618855676
2019-03-01,0.9895932831598448,0.9657991159832722
2019-03-04,0.9898071595913362,0.9643088705154438
2019-03-05,0.9864518304534523,0.9599143984322372
2019-03-06,0.9838195530148538,0.9550131834734035
2019-03-07,0.9844206266911356,0.9510572189112698
2019-03-08,0.974355780228379,0.9543188531869868
2019-03-11,0.9773217339424904,0.9471165272234181
2019-03-12,0.9796545636324392,0.9430154296652474
2019-03-13,0.9821093713453917,0.9460588925435783
2019-03-14,0.9859041740236391,0.9472353272529144
2019-03-15,0.9839307438657553,0.9486626771621152
2019-03-18,0.984922022748279,0.9494252502077535
2019-03-19,0.9863512193290358,0.9531560451244763
2019-03-20,0.987975103621679,0.9572272839632954
2019-03-21,0.9943317559514332,0.9562250043692996
2019-03-22,0.989728330256742,0.9607178221511206
2019-03-25,0.9828415506518408,0.9588088149910236
2019-03-26,0.9845765220725767,0.9556563415925108
2019-03-27,0.9810131249804871,0.9546873155142174
2019-03-28,0.9790042216220359,0.9512876442738856
2019-03-29,0.9771131473742415,0.9458995521509181
2019-04-01,0.976575863225296,0.9404836795170436
2019-04-02,0.9750000025930702,0.9421657022921005
2019-04-03,0.974836120555361,0.9447964223703312
2019-04-04,0.9785858038118339,0.9442295084150617
2019-04-05,0.9767512584947684,0.9502372265283936
2019-04-08,0.9762032908965291,0.9502867303949355
2019-04-09,0.9794119559829443,0.9477479466226642
2019-04-10,0.9803278283835599,0.9513630682134036
2019-04-11,0.9811569885161218,0.9571360083839047
2019-04-12,0.9797869139363107,0.9578912774287778
2019-04-15,0.9836415646751645,0.9616243913652348
2019-04-16,0.9836304663346361,0.9567326475956659
2019-04-17,0.9818988140437779,0.9596754209877828
2019-04-18,0.9829526377799336,0.9585843884434386
2019-04-19,0.9776291683474083,0.9583381688017639
2019-04-22,0.9783766986295417,0.9543340428940814
2019-04-23,0.979632470674191,0.9483274921098342
2019-04-24,0.9766196342505575,0.9486900303600487
2019-04-25,0.9704543505028119,0.9474509278093369
2019-04-26,0.9690060689252585,0.9464386023523296
2019-04-29,0.9701730542456806,0.9428619565397283
2019-04-30,0.9732115102030571,0.9411032942517854
2019-05-01,0.9758966862740807,0.9421999161972242
2019-05-02,0.9745740130178349,0.9475260208847971
2019-05-03,0.9722002128184588,0.9478299610444588
2019-05-06,0.9732659646776124,0.9441989718578149
2019-05-07,0.9746614513455493,0.9462809576259802
2019-05-08,0.9737233822638769,0.9478022628289389
2019-05-09,0.974355780228379,0.9501189932539034
2019-05-10,0.9764223534684544,0.9484496770408679
2019-05-13,0.9776731468182873,0.949234029792479
2019-05-14,0.9773327285602103,0.9493626119138657
2019-05-15,0.9748907824755336,0.9449208865402737
2019-05-16,0.9751311082232377,0.9437961424207361
2019-05-17,0.9722002128184588,0.9444558721868559
2019-05-20,0.9714836956561199,0.9420567168329873
2019-05-21,0.9717658216957207,0.9403995918929567
2019-05-23,0.970627567593302,0.9362967324936411
2019-05-24,0.9731570557285019,0.9341451385775255
2019-05-27,0.9753387612862084,0.9350467002431244
2019-05-28,0.9739631893975375,0.9347493648548562
2019-05-29,0.9719503445723565,0.9334843158353613
2019-05-30,0.9690493213364767,0.9329194203058169
2019-05-31,0.9685099627313576,0.9358395132113357
2019-06-03,0.9722435689524858,0.9355031601336812
2019-06-04,0.9785307270004266,0.9391740494417044
2019-06-05,0.9792025396322259,0.944533084403597
2019-06-06,0.977025397878101,0.9402549581740492
2019-06-07,0.9811569885161218,0.938632356634663
